"url_a","url_b","page_type_a","page_type_b","jaccard_similarity_percent","words_a","words_b"
"https://www.searchsarkarinaukri.com/jobs/bhel-bhel-2026--2073","https://www.searchsarkarinaukri.com/jobs/bhel-bhel-2026--2655","job-listing","job-listing","82.04","241","241"
"https://www.searchsarkarinaukri.com/jobs/bhel-bhel-2026--4432","https://www.searchsarkarinaukri.com/jobs/bhel-bhel-2026--2655","job-listing","job-listing","82.04","241","241"
"https://www.searchsarkarinaukri.com/jobs/directorate-of-education-daman-directorate-of-education-daman-2026--4154","https://www.searchsarkarinaukri.com/jobs/directorate-of-education-daman-directorate-of-education-daman-2026--2148","job-listing","job-listing","82.04","230","230"
"https://www.searchsarkarinaukri.com/jobs/directorate-of-education-daman-directorate-of-education-daman-2026--2148","https://www.searchsarkarinaukri.com/jobs/directorate-of-education-daman-directorate-of-education-daman-2026--4728","job-listing","job-listing","82.04","230","230"
"https://www.searchsarkarinaukri.com/jobs/maharashtra-ex-servicemen-corporation-limited-maharashtra-ex-servicemen-corporation-limited-2026--2754","https://www.searchsarkarinaukri.com/jobs/maharashtra-ex-servicemen-corporation-limited-maharashtra-ex-servicemen-corporation-limited-2026--4425","job-listing","job-listing","82.04","234","234"
"https://www.searchsarkarinaukri.com/jobs/maharashtra-ex-servicemen-corporation-limited-maharashtra-ex-servicemen-corporation-limited-2026--2286","https://www.searchsarkarinaukri.com/jobs/maharashtra-ex-servicemen-corporation-limited-maharashtra-ex-servicemen-corporation-limited-2026--4425","job-listing","job-listing","82.04","234","234"
"https://www.searchsarkarinaukri.com/jobs/state-bank-of-india-state-bank-of-india-2026--1823","https://www.searchsarkarinaukri.com/jobs/state-bank-of-india-state-bank-of-india-2026--2353","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--1876","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--1954","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--1876","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--2456","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--1876","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--2624","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--1876","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--2666","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--1954","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--3351","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--2456","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--3351","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--2624","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--3351","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--2666","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--3351","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--3034","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-union-public-service-commission-2026--3351","job-listing","job-listing","82.04","227","227"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-chemical-recruitment-2026--4447","https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-metallurgy-recruitment-2026--4453","job-listing","job-listing","81.98","293","296"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-civil-recruitment-2026--4448","https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-metallurgy-recruitment-2026--4453","job-listing","job-listing","81.98","293","296"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-electrical-recruitment-2026--4451","https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-metallurgy-recruitment-2026--4453","job-listing","job-listing","81.98","293","296"
"https://www.searchsarkarinaukri.com/jobs/iit-kharagpur-iit-kharagpur-2026--1977","https://www.searchsarkarinaukri.com/jobs/iit-kharagpur-iit-kharagpur-2026--2472","job-listing","job-listing","81.97","226","226"
"https://www.searchsarkarinaukri.com/jobs/renukamata-multistate-society-renukamata-multistate-society-2026--3412","https://www.searchsarkarinaukri.com/jobs/renukamata-multistate-society-renukamata-multistate-society-2026--4429","job-listing","job-listing","81.97","230","230"
"https://www.searchsarkarinaukri.com/jobs/madc-mumbai-madc-mumbai-2026--2663","https://www.searchsarkarinaukri.com/jobs/tmc-mumbai-tmc-mumbai-2026--3519","job-listing","job-listing","81.96","240","240"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-je-dms-cma-posts-2026--1424","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-ministerial-isolated-category-posts-2026--1414","job-listing","job-listing","81.94","145","145"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-je-dms-cma-posts-2026--1424","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-ministerial-isolated-category-posts-2026--1421","job-listing","job-listing","81.94","145","145"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-isolated-category-posts-recruitment-2025-2026--1405","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-pay-level-1-group-d-posts-2026--1404","job-listing","job-listing","81.94","143","149"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-ntpc-undergraduate-posts-recruitment-2025-cen-072025-2026--1406","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-pay-level-1-group-d-posts-2026--1404","job-listing","job-listing","81.94","143","149"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-ntpc-undergraduate-posts-recruitment-2024-cen-062024-2026--1415","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-pay-level-1-group-d-posts-2026--1404","job-listing","job-listing","81.94","143","149"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-isolated-category-posts-recruitment-2025-2026--1405","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-pay-level-1-group-d-posts-2026--1413","job-listing","job-listing","81.94","143","149"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-ntpc-undergraduate-posts-recruitment-2025-cen-072025-2026--1406","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-pay-level-1-group-d-posts-2026--1413","job-listing","job-listing","81.94","143","149"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-ntpc-undergraduate-posts-recruitment-2024-cen-062024-2026--1415","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-pay-level-1-group-d-posts-2026--1413","job-listing","job-listing","81.94","143","149"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-indian-economic-service-indian-statistical-2026--1432","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-indian-forest-service-main-examination-2025-2026--1439","job-listing","job-listing","81.94","140","136"
"https://www.searchsarkarinaukri.com/jobs/icar-ndri-deemed-university-contractual-position-of-young-professional-ii-2026--2372","https://www.searchsarkarinaukri.com/jobs/icar-ndri-deemed-university-contractual-position-of-young-professional-i-2026--2374","job-listing","job-listing","81.90","309","303"
"https://www.searchsarkarinaukri.com/jobs/icar-ndri-deemed-university-contractual-position-of-young-professional-i-2026--2374","https://www.searchsarkarinaukri.com/jobs/icar-ndri-deemed-university-contractual-position-of-young-professional-ii-2026--2373","job-listing","job-listing","81.90","303","309"
"https://www.searchsarkarinaukri.com/jobs/indian-overseas-bank-indian-overseas-bank-2026--2807","https://www.searchsarkarinaukri.com/jobs/indian-overseas-bank-indian-overseas-bank-2026--4331","job-listing","job-listing","81.89","229","229"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--1921","https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4018","job-listing","job-listing","81.89","284","250"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--2230","https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4018","job-listing","job-listing","81.89","284","250"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--3260","https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4018","job-listing","job-listing","81.89","284","250"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--2383","https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4018","job-listing","job-listing","81.89","284","250"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--1921","https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4330","job-listing","job-listing","81.89","284","250"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--2230","https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4330","job-listing","job-listing","81.89","284","250"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--3260","https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4330","job-listing","job-listing","81.89","284","250"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--2383","https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4330","job-listing","job-listing","81.89","284","250"
"https://www.searchsarkarinaukri.com/jobs/northern-coalfields-limited-northern-coalfields-limited-2026--1714","https://www.searchsarkarinaukri.com/jobs/northern-coalfields-limited-northern-coalfields-limited-2026--2998","job-listing","job-listing","81.89","229","229"
"https://www.searchsarkarinaukri.com/jobs/northern-coalfields-limited-northern-coalfields-limited-2026--2258","https://www.searchsarkarinaukri.com/jobs/northern-coalfields-limited-northern-coalfields-limited-2026--2998","job-listing","job-listing","81.89","229","229"
"https://www.searchsarkarinaukri.com/jobs/tata-memorial-centre-tata-memorial-centre-2026--1725","https://www.searchsarkarinaukri.com/jobs/tata-memorial-centre-tata-memorial-centre-2026--3304","job-listing","job-listing","81.89","229","229"
"https://www.searchsarkarinaukri.com/jobs/tata-memorial-centre-tata-memorial-centre-2026--1725","https://www.searchsarkarinaukri.com/jobs/tata-memorial-centre-tata-memorial-centre-2026--4075","job-listing","job-listing","81.89","229","229"
"https://www.searchsarkarinaukri.com/jobs/edcil-edcil-2026--2138","https://www.searchsarkarinaukri.com/jobs/edcil-edcil-2026--3585","job-listing","job-listing","81.82","219","219"
"https://www.searchsarkarinaukri.com/jobs/edcil-edcil-2026--2138","https://www.searchsarkarinaukri.com/jobs/edcil-edcil-2026--3848","job-listing","job-listing","81.82","219","219"
"https://www.searchsarkarinaukri.com/jobs/irctc-irctc-2026--2157","https://www.searchsarkarinaukri.com/jobs/irctc-irctc-2026--3712","job-listing","job-listing","81.82","231","231"
"https://www.searchsarkarinaukri.com/jobs/irctc-irctc-2026--2157","https://www.searchsarkarinaukri.com/jobs/irctc-irctc-2026--4145","job-listing","job-listing","81.82","231","231"
"https://www.searchsarkarinaukri.com/jobs/irctc-irctc-2026--2759","https://www.searchsarkarinaukri.com/jobs/irctc-irctc-2026--4145","job-listing","job-listing","81.82","231","231"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2024","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3257","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2377","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3257","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2599","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3257","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2599","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3398","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2024","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3398","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2377","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3398","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2024","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3470","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2599","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3470","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2377","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--3470","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2024","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--4020","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2599","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--4020","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2377","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--4020","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2024","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--4136","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2599","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--4136","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--2377","https://www.searchsarkarinaukri.com/jobs/mpsc-group-c-mpsc-group-c-2026--4136","job-listing","job-listing","81.82","227","227"
"https://www.searchsarkarinaukri.com/jobs/muhs-nashik-muhs-nashik-2026--1914","https://www.searchsarkarinaukri.com/jobs/muhs-nashik-muhs-nashik-2026--2650","job-listing","job-listing","81.82","224","224"
"https://www.searchsarkarinaukri.com/jobs/muhs-nashik-muhs-nashik-2026--1914","https://www.searchsarkarinaukri.com/jobs/muhs-nashik-muhs-nashik-2026--2620","job-listing","job-listing","81.82","224","224"
"https://www.searchsarkarinaukri.com/jobs/nbt-nbt-2026--2494","https://www.searchsarkarinaukri.com/jobs/nbt-nbt-2026--1917","job-listing","job-listing","81.82","220","220"
"https://www.searchsarkarinaukri.com/jobs/nbt-nbt-2026--1917","https://www.searchsarkarinaukri.com/jobs/nbt-nbt-2026--2892","job-listing","job-listing","81.82","220","220"
